!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC12345678912345678912345678912345612345612312123     w  j  i  t
CH3D2+      D2O                     D3O+        CH3D                                 4.23E-10    -0.50      0.0              5       !  4  1  3  4
CH3D2+      D2O                     HD2O+       CH2D2                                1.90E-09    -0.50      0.0              5       ! 18  2  3  4
CH3D2+      D2O                     H2DO+       CHD3                                 1.27E-09    -0.50      0.0              5       ! 12  3  3  4
CH3D2+      D2O                     H3O+        CD4                                  1.06E-10    -0.50      0.0              5       !  1  4  3  4
CD5+        H2O                     D3O+        CH2D2                                1.06E-09    -0.50      0.0              5       !  6  1  1  5
CD5+        H2O                     HD2O+       CHD3                                 2.11E-09    -0.50      0.0              5       ! 12  2  1  5
CD5+        H2O                     H2DO+       CD4                                  5.29E-10    -0.50      0.0              5       !  3  3  1  5
CHD4+       HDO                     D3O+        CH2D2                                1.06E-09    -0.50      0.0              5       !  6  1  2  5
CHD4+       HDO                     HD2O+       CHD3                                 2.11E-09    -0.50      0.0              5       ! 12  2  2  5
CHD4+       HDO                     H2DO+       CD4                                  5.29E-10    -0.50      0.0              5       !  3  3  2  5
